latitude,longitude,AIQ
33.751727305861145,-118.33203026170597,66.77284999743804
33.751727305861145,-118.32302125269696,69.29313256608854
33.751727305861145,-118.31401224368796,72.71170225900038
33.751727305861145,-118.30500323467895,76.13027195191222
33.751727305861145,-118.29599422566994,70.40092248924127
33.751727305861145,-118.28698521666094,77.0106526929611
33.751727305861145,-118.27797620765193,79.55378665627627
33.751727305861145,-118.25995818963392,77.40101529084451
33.751727305861145,-118.25094918062491,76.32462960812865
33.751727305861145,-118.21491314458889,74.24901574579005
33.751727305861145,-118.20590413557989,76.82995455271558
33.751727305861145,-118.19689512657088,79.41089335964111
33.751727305861145,-118.18788611756187,81.99183216656665
33.762596871078536,-118.41311134278702,56.599239207291404
33.762596871078536,-118.40410233377801,58.58834495631469
33.762596871078536,-118.39509332476901,60.35436056757147
33.762596871078536,-118.38608431576,58.68907810192985
33.762596871078536,-118.377075306751,59.92980395327088
33.762596871078536,-118.36806629774199,60.52329029786387
33.762596871078536,-118.35905728873298,61.11677664245687
33.762596871078536,-118.35004827972398,62.174038199416756
33.762596871078536,-118.34103927071497,63.36320831841729
33.762596871078536,-118.33203026170597,64.55237843741781
33.762596871078536,-118.32302125269696,67.64591431801844
33.762596871078536,-118.31401224368796,71.06448401093029
33.762596871078536,-118.30500323467895,74.48305370384213
33.762596871078536,-118.29599422566994,76.52071445300518
33.762596871078536,-118.28698521666094,74.56406230604995
33.762596871078536,-118.27797620765193,79.54641265634498
33.762596871078536,-118.26896719864293,79.53053187956806
33.762596871078536,-118.24194017161591,76.30137483142045
33.762596871078536,-118.2329311626069,75.22498914870457
33.762596871078536,-118.2239221535979,74.14860346598869
33.762596871078536,-118.20590413557989,72.0241387583886
33.762596871078536,-118.19689512657088,72.56987726594356
33.762596871078536,-118.18788611756187,75.15081607286909
33.762596871078536,-118.16085909053486,81.66886078460858
33.762596871078536,-118.15185008152585,81.9611649882374
33.762596871078536,-118.14284107251684,68.89514426169312
33.762596871078536,-118.13383206350784,55.82912353514885
33.762596871078536,-118.12482305449883,47.67396820824098
33.77346643629593,-118.42212035179602,58.108878514878825
33.77346643629593,-118.41311134278702,60.097984263902106
33.77346643629593,-118.40410233377801,62.042080260903845
33.77346643629593,-118.39509332476901,58.128614644576274
33.77346643629593,-118.38608431576,60.42185101309204
33.77346643629593,-118.377075306751,58.910782191693194
33.77346643629593,-118.36806629774199,58.92271107591725
33.77346643629593,-118.35905728873298,59.511714524934376
33.77346643629593,-118.35004827972398,60.10520086952738
33.77346643629593,-118.34103927071497,61.14273675839706
33.77346643629593,-118.33203026170597,62.5801263770365
33.77346643629593,-118.32302125269696,65.99869606994835
33.77346643629593,-118.31401224368796,69.1942261669757
33.77346643629593,-118.30500323467895,70.65697753729246
33.77346643629593,-118.29599422566994,74.74429608397523
33.77346643629593,-118.28698521666094,80.28874806541135
33.77346643629593,-118.27797620765193,78.5079703511145
33.77346643629593,-118.26896719864293,80.58366278557573
33.77346643629593,-118.25995818963392,79.50727710285983
33.77346643629593,-118.25094918062491,78.43089142014396
33.77346643629593,-118.24194017161591,77.3545057374281
33.77346643629593,-118.2329311626069,76.27812005471223
33.77346643629593,-118.2239221535979,75.20173437199637
33.77346643629593,-118.21491314458889,72.93475141096499
33.77346643629593,-118.20590413557989,68.54416252047344
33.77346643629593,-118.19689512657088,68.50945906571222
33.77346643629593,-118.18788611756187,72.5181081176661
33.77346643629593,-118.17887710855287,68.23278632306703
33.77346643629593,-118.16986809954386,78.19080867586379
33.77346643629593,-118.16085909053486,74.16314590377002
33.77346643629593,-118.15185008152585,67.31815665738823
33.77346643629593,-118.14284107251684,56.79414985385483
33.77346643629593,-118.13383206350784,56.03231350063223
33.77346643629593,-118.12482305449883,55.27047714740963
33.77346643629593,-118.11581404548983,54.467124328238526
33.77346643629593,-118.10680503648082,46.850280255999564
33.78433600151332,-118.41311134278702,61.029232672373325
33.78433600151332,-118.40410233377801,57.05151076932964
33.78433600151332,-118.39509332476901,57.09465082389351
33.78433600151332,-118.38608431576,54.10273147931656
33.78433600151332,-118.377075306751,59.67678661265469
33.78433600151332,-118.36806629774199,58.57865600528147
33.78433600151332,-118.35905728873298,57.96659192087953
33.78433600151332,-118.35004827972398,58.527542150712904
33.78433600151332,-118.34103927071497,59.09362509659788
33.78433600151332,-118.33203026170597,60.93290812896641
33.78433600151332,-118.32302125269696,62.46067936331233
33.78433600151332,-118.31401224368796,63.88413936204941
33.78433600151332,-118.30500323467895,67.25897036341382
33.78433600151332,-118.29599422566994,71.76563159077666
33.78433600151332,-118.28698521666094,76.36603348403322
33.78433600151332,-118.27797620765193,82.12063310922959
33.78433600151332,-118.26896719864293,82.45187839617907
33.78433600151332,-118.25995818963392,80.5604080088675
33.78433600151332,-118.25094918062491,78.91400133701612
33.78433600151332,-118.24194017161591,75.84629556218371
33.78433600151332,-118.2329311626069,73.04732157850121
33.78433600151332,-118.2239221535979,70.24834759481872
33.78433600151332,-118.21491314458889,67.44937361113622
33.78433600151332,-118.20590413557989,69.21963795566971
33.78433600151332,-118.19689512657088,69.92623431902678
33.78433600151332,-118.18788611756187,71.46388401781181
33.78433600151332,-118.17887710855287,71.41705719442788
33.78433600151332,-118.16986809954386,68.39278629216292
33.78433600151332,-118.16085909053486,65.36873712069342
33.78433600151332,-118.15185008152585,62.535876873760834
33.78433600151332,-118.14284107251684,61.60118189340368
33.78433600151332,-118.13383206350784,60.051206281667156
33.78433600151332,-118.12482305449883,58.50123066993064
33.78433600151332,-118.11581404548983,56.95125505819412
33.78433600151332,-118.10680503648082,56.072967929259136
33.78433600151332,-118.09779602747182,49.48749530078723
33.79520556673071,-118.40410233377801,51.52397478899637
33.79520556673071,-118.39509332476901,56.060687003210745
33.79520556673071,-118.38608431576,41.627687568963
33.79520556673071,-118.377075306751,48.41422365969337
33.79520556673071,-118.36806629774199,51.45186097590931
33.79520556673071,-118.35905728873298,54.489498292125255
33.79520556673071,-118.35004827972398,57.14839921149656
33.79520556673071,-118.34103927071497,57.830040961426135
33.79520556673071,-118.33203026170597,59.41221980223456
33.79520556673071,-118.32302125269696,60.384144170917594
33.79520556673071,-118.31401224368796,63.78301676489782
33.79520556673071,-118.30500323467895,72.53273637103865
33.79520556673071,-118.29599422566994,75.60389759280169
33.79520556673071,-118.28698521666094,72.98085730462128
33.79520556673071,-118.27797620765193,70.38845359749817
33.79520556673071,-118.26896719864293,73.28843993270948
33.79520556673071,-118.25995818963392,77.27851228976107
33.79520556673071,-118.25094918062491,74.6794837635652
33.79520556673071,-118.24194017161591,72.08045523736932
33.79520556673071,-118.2329311626069,69.48142671117347
33.79520556673071,-118.2239221535979,68.67439321582907
33.79520556673071,-118.21491314458889,70.25459155638836
33.79520556673071,-118.20590413557989,71.83478989694765
33.79520556673071,-118.19689512657088,70.23955824985543
33.79520556673071,-118.18788611756187,72.6352819731265
33.79520556673071,-118.17887710855287,74.06376974093021
33.79520556673071,-118.16986809954386,75.31613247649926
33.79520556673071,-118.16085909053486,65.8397593629357
33.79520556673071,-118.15185008152585,64.61361084997279
33.79520556673071,-118.14284107251684,61.973942698900004
33.79520556673071,-118.13383206350784,60.333381652587136
33.79520556673071,-118.12482305449883,60.22747857986896
33.79520556673071,-118.11581404548983,59.58172697989177
33.79520556673071,-118.10680503648082,58.704856505849115
33.79520556673071,-118.09779602747182,57.82798603180646
33.79520556673071,-118.08878701846281,52.1247103455749
33.8060751319481,-118.38608431576,31.491051018353488
33.8060751319481,-118.377075306751,34.09106446846138
33.8060751319481,-118.36806629774199,37.09850823131712
33.8060751319481,-118.35905728873298,44.02149405772916
33.8060751319481,-118.35004827972398,54.59267681775098
33.8060751319481,-118.34103927071497,58.25950897987844
33.8060751319481,-118.33203026170597,60.21117360791783
33.8060751319481,-118.32302125269696,59.8134427351166
33.8060751319481,-118.31401224368796,66.1745306940574
33.8060751319481,-118.30500323467895,71.6572257177031
33.8060751319481,-118.29599422566994,79.08661688761096
33.8060751319481,-118.28698521666094,76.82377695124536
33.8060751319481,-118.27797620765193,74.56093701487978
33.8060751319481,-118.26896719864293,76.19666173700001
33.8060751319481,-118.25995818963392,76.46766912488455
33.8060751319481,-118.25094918062491,74.32991512065988
33.8060751319481,-118.24194017161591,72.19216111643519
33.8060751319481,-118.2329311626069,71.51506653099919
33.8060751319481,-118.2239221535979,71.83678037874775
33.8060751319481,-118.21491314458889,72.7906680037103
33.8060751319481,-118.20590413557989,70.16482173772096
33.8060751319481,-118.19689512657088,70.5528821806841
33.8060751319481,-118.18788611756187,73.56746486234547
33.8060751319481,-118.17887710855287,74.99595263014922
33.8060751319481,-118.16986809954386,66.15109777160558
33.8060751319481,-118.16085909053486,64.34872239054235
33.8060751319481,-118.15185008152585,62.937354191073126
33.8060751319481,-118.14284107251684,61.52598599160391
33.8060751319481,-118.13383206350784,60.11461779213469
33.8060751319481,-118.12482305449883,59.45085861332216
33.8060751319481,-118.11581404548983,60.43128172874755
33.8060751319481,-118.10680503648082,60.560673799143295
33.8060751319481,-118.09779602747182,60.45987460839643
33.8060751319481,-118.08878701846281,59.58300413435378
33.81694469716549,-118.38608431576,30.457087197670738
33.81694469716549,-118.377075306751,36.45802648481712
33.81694469716549,-118.36806629774199,39.478355846769034
33.81694469716549,-118.35905728873298,45.913055235225656
33.81694469716549,-118.35004827972398,56.48423799524748
33.81694469716549,-118.34103927071497,60.08012357067229
33.81694469716549,-118.33203026170597,56.44351205328053
33.81694469716549,-118.32302125269696,27.32093903134609
33.81694469716549,-118.31401224368796,32.403884685190064
33.81694469716549,-118.30500323467895,55.57615242792804
33.81694469716549,-118.29599422566994,75.84853532279443
33.81694469716549,-118.28698521666094,77.79090882974793
33.81694469716549,-118.27797620765193,78.73342043226141
33.81694469716549,-118.26896719864293,78.43755984460299
33.81694469716549,-118.25995818963392,77.18015018772016
33.81694469716549,-118.25094918062491,75.04239618349547
33.81694469716549,-118.24194017161591,74.80576655194683
33.81694469716549,-118.2329311626069,75.12748039969539
33.81694469716549,-118.2239221535979,75.18250355830035
33.81694469716549,-118.21491314458889,74.81219253379035
33.81694469716549,-118.20590413557989,69.6863473661491
33.81694469716549,-118.19689512657088,71.44286292999072
33.81694469716549,-118.18788611756187,74.25181937240953
33.81694469716549,-118.17887710855287,71.02440987524189
33.81694469716549,-118.16986809954386,66.61331554006564
33.81694469716549,-118.16085909053486,65.20194734059642
33.81694469716549,-118.15185008152585,63.79057914112722
33.81694469716549,-118.14284107251684,62.7335667995477
33.81694469716549,-118.13383206350784,61.8746231287654
33.81694469716549,-118.12482305449883,61.01567945798308
33.81694469716549,-118.11581404548983,60.6496624165316
33.81694469716549,-118.10680503648082,61.28893449434227
33.81694469716549,-118.09779602747182,61.20076971096991
33.81694469716549,-118.08878701846281,61.11260492759756
33.81694469716549,-118.0797780094538,61.024440144225196
33.81694469716549,-118.0707690004448,57.39914043515022
33.82781426238288,-118.38608431576,34.8579682097146
33.82781426238288,-118.377075306751,60.360761109912936
33.82781426238288,-118.36806629774199,60.69490754890337
33.82781426238288,-118.35905728873298,60.858072551907625
33.82781426238288,-118.35004827972398,61.021237554911885
33.82781426238288,-118.34103927071497,49.72371051868974
33.82781426238288,-118.33203026170597,37.87320678903949
33.82781426238288,-118.32302125269696,33.86561097505867
33.82781426238288,-118.31401224368796,35.999947501550245
33.82781426238288,-118.30500323467895,41.902699983354715
33.82781426238288,-118.29599422566994,63.67481024722682
33.82781426238288,-118.28698521666094,73.04376290761748
33.82781426238288,-118.27797620765193,74.98613641457098
33.82781426238288,-118.26896719864293,76.68204931681339
33.82781426238288,-118.25995818963392,77.89263125055574
33.82781426238288,-118.25094918062491,77.7408284927618
33.82781426238288,-118.24194017161591,77.6291409696671
33.82781426238288,-118.2329311626069,77.5174534465724
33.82781426238288,-118.2239221535979,77.40576592347769
33.82781426238288,-118.21491314458889,77.14002994962857
33.82781426238288,-118.20590413557989,75.96747885279834
33.82781426238288,-118.19689512657088,76.36549311695487
33.82781426238288,-118.18788611756187,74.81067517255127
33.82781426238288,-118.17887710855287,70.89252935569952
33.82781426238288,-118.16986809954386,67.46654049011974
33.82781426238288,-118.16085909053486,66.25902778492193
33.82781426238288,-118.15185008152585,65.40008411413962
33.82781426238288,-118.14284107251684,64.5411404433573
33.82781426238288,-118.13383206350784,63.68219677257498
33.82781426238288,-118.12482305449883,62.82325310179267
33.82781426238288,-118.11581404548983,61.96430943101036
33.82781426238288,-118.10680503648082,61.848466219741034
33.82781426238288,-118.09779602747182,61.92903040616888
33.82781426238288,-118.08878701846281,61.84086562279652
33.82781426238288,-118.0797780094538,62.14658328242816
33.82781426238288,-118.0707690004448,62.71674397421954
33.83868382760027,-118.38608431576,56.226682537549934
33.83868382760027,-118.377075306751,60.33411219702157
33.83868382760027,-118.36806629774199,61.16375417021587
33.83868382760027,-118.35905728873298,61.99339614341016
33.83868382760027,-118.35004827972398,62.823038116604465
33.83868382760027,-118.34103927071497,65.52306044473207
33.83868382760027,-118.33203026170597,46.972932720776406
33.83868382760027,-118.32302125269696,51.46402963330182
33.83868382760027,-118.31401224368796,52.830054056784924
33.83868382760027,-118.30500323467895,57.26423670440643
33.83868382760027,-118.29599422566994,63.16698918621091
33.83868382760027,-118.28698521666094,68.33970044205472
33.83868382760027,-118.27797620765193,70.49758703028894
33.83868382760027,-118.26896719864293,72.65547361852317
33.83868382760027,-118.25995818963392,74.81336020675741
33.83868382760027,-118.25094918062491,76.08730946277124
33.83868382760027,-118.24194017161591,76.66137518931609
33.83868382760027,-118.2329311626069,77.23544091586095
33.83868382760027,-118.2239221535979,77.80950664240581
33.83868382760027,-118.21491314458889,79.76399461620343
33.83868382760027,-118.20590413557989,77.0093117770431
33.83868382760027,-118.19689512657088,75.7101592536779
33.83868382760027,-118.18788611756187,74.16099412392025
33.83868382760027,-118.17887710855287,72.60617617951665
33.83868382760027,-118.16986809954386,69.71327687345241
33.83868382760027,-118.16085909053486,68.5372304692973
33.83868382760027,-118.15185008152585,67.36118406514218
33.83868382760027,-118.14284107251684,66.3487140871669
33.83868382760027,-118.13383206350784,65.48977041638457
33.83868382760027,-118.12482305449883,64.63082674560226
33.83868382760027,-118.11581404548983,63.77188307481995
33.83868382760027,-118.10680503648082,62.91293940403764
33.83868382760027,-118.09779602747182,62.657291101367846
33.83868382760027,-118.08878701846281,63.00749675633097
33.83868382760027,-118.0797780094538,63.577657448122345
33.83868382760027,-118.0707690004448,64.14781813991372
33.83868382760027,-118.06175999143579,64.7179788317051
33.84955339281766,-118.39509332476901,50.89086789979694
33.84955339281766,-118.38608431576,57.64856592331064
33.84955339281766,-118.377075306751,60.3074632841302
33.84955339281766,-118.36806629774199,61.1371052573245
33.84955339281766,-118.35905728873298,62.0134160825785
33.84955339281766,-118.35004827972398,62.95808116162039
33.84955339281766,-118.34103927071497,64.23401459564322
33.84955339281766,-118.33203026170597,54.9053770345859
33.84955339281766,-118.32302125269696,59.80492707111725
33.84955339281766,-118.31401224368796,64.70447710764861
33.84955339281766,-118.30500323467895,67.56324523082917
33.84955339281766,-118.29599422566994,70.2476630570214
33.84955339281766,-118.28698521666094,69.76349575249475
33.84955339281766,-118.27797620765193,69.31559375488659
33.84955339281766,-118.26896719864293,70.53948097735483
33.84955339281766,-118.25995818963392,71.76336819982308
33.84955339281766,-118.25094918062491,73.41040621376915
33.84955339281766,-118.24194017161591,75.0496220561099
33.84955339281766,-118.2329311626069,77.65720145923494
33.84955339281766,-118.2239221535979,80.26478086235997
33.84955339281766,-118.21491314458889,82.87236026548501
33.84955339281766,-118.20590413557989,74.12881621249889
33.84955339281766,-118.19689512657088,72.82966368913371
33.84955339281766,-118.18788611756187,71.4140055961056
33.84955339281766,-118.17887710855287,63.204568398818836
33.84955339281766,-118.16986809954386,60.05990441856339
33.84955339281766,-118.16085909053486,59.915199220213466
33.84955339281766,-118.15185008152585,60.74750123148215
33.84955339281766,-118.14284107251684,61.57980324275085
33.84955339281766,-118.13383206350784,62.412105254019544
33.84955339281766,-118.12482305449883,63.24440726528823
33.84955339281766,-118.11581404548983,63.784653433122855
33.84955339281766,-118.10680503648082,61.442262747162765
33.84955339281766,-118.09779602747182,63.17286449528113
33.84955339281766,-118.08878701846281,64.3434467411626
33.84955339281766,-118.0797780094538,65.00873161381652
33.84955339281766,-118.0707690004448,65.57889230560791
33.84955339281766,-118.06175999143579,66.14905299739928
33.86042295803505,-118.39509332476901,51.1216516840992
33.86042295803505,-118.38608431576,55.8519942164093
33.86042295803505,-118.377075306751,60.29964912568468
33.86042295803505,-118.36806629774199,61.244314204726564
33.86042295803505,-118.35905728873298,62.18897928376844
33.86042295803505,-118.35004827972398,63.080923850191034
33.86042295803505,-118.34103927071497,63.652934025027854
33.86042295803505,-118.33203026170597,62.83782134839538
33.86042295803505,-118.32302125269696,64.29093070079402
33.86042295803505,-118.31401224368796,64.35584722694384
33.86042295803505,-118.30500323467895,69.6785442649466
33.86042295803505,-118.29599422566994,74.70752952425957
33.86042295803505,-118.28698521666094,72.05060169900379
33.86042295803505,-118.27797620765193,69.20412808817531
33.86042295803505,-118.26896719864293,70.42801531064354
33.86042295803505,-118.25995818963392,71.65190253311178
33.86042295803505,-118.25094918062491,71.889282094563
33.86042295803505,-118.24194017161591,75.13547168247902
33.86042295803505,-118.2329311626069,78.38166127039506
33.86042295803505,-118.2239221535979,81.62785085831108
33.86042295803505,-118.21491314458889,84.8740404462271
33.86042295803505,-118.20590413557989,88.05858033543277
33.86042295803505,-118.19689512657088,71.3200609827097
33.86042295803505,-118.18788611756187,75.01067080525226
33.86042295803505,-118.17887710855287,78.7012806277948
33.86042295803505,-118.16986809954386,63.86372937782955
33.86042295803505,-118.16085909053486,64.69603138909824
33.86042295803505,-118.15185008152585,65.52833340036693
33.86042295803505,-118.14284107251684,64.32529990186396
33.86042295803505,-118.13383206350784,61.982909215903874
33.86042295803505,-118.12482305449883,59.64051852994379
33.86042295803505,-118.11581404548983,57.2981278439837
33.86042295803505,-118.10680503648082,54.95573715802361
33.86042295803505,-118.09779602747182,63.54133697737596
33.86042295803505,-118.08878701846281,63.347681680862415
33.86042295803505,-118.0797780094538,64.66199454753288
33.86042295803505,-118.0707690004448,66.60536922467585
33.86042295803505,-118.06175999143579,67.58012716309347
33.86042295803505,-118.05275098242679,68.15028785488485
33.86042295803505,-118.04374197341778,68.72044854667622
33.87129252325244,-118.40410233377801,30.115290891151815
33.87129252325244,-118.39509332476901,55.13941093378031
33.87129252325244,-118.38608431576,59.47204218515711
33.87129252325244,-118.377075306751,61.10078221189217
33.87129252325244,-118.36806629774199,62.0587503966881
33.87129252325244,-118.35905728873298,62.816595690970715
33.87129252325244,-118.35004827972398,53.20469882034909
33.87129252325244,-118.34103927071497,42.81641784335068
33.87129252325244,-118.33203026170597,40.41697365793359
33.87129252325244,-118.32302125269696,52.05164372846268
33.87129252325244,-118.31401224368796,63.68631379899177
33.87129252325244,-118.30500323467895,72.93620195711154
33.87129252325244,-118.29599422566994,80.84097434632733
33.87129252325244,-118.28698521666094,74.42697499815729
33.87129252325244,-118.27797620765193,71.11566659459733
33.87129252325244,-118.26896719864293,70.31654964393225
33.87129252325244,-118.25995818963392,70.63777012753894
33.87129252325244,-118.25094918062491,71.58597832203218
33.87129252325244,-118.24194017161591,73.0714603464069
33.87129252325244,-118.2329311626069,76.19311754439443
33.87129252325244,-118.2239221535979,79.31477474238194
33.87129252325244,-118.21491314458889,82.43643194036946
33.87129252325244,-118.20590413557989,83.36332317014048
33.87129252325244,-118.19689512657088,69.70089069848002
33.87129252325244,-118.18788611756187,69.58645223316852
33.87129252325244,-118.17887710855287,69.472013767857
33.87129252325244,-118.16986809954386,65.36812867385989
33.87129252325244,-118.16085909053486,62.523555684644975
33.87129252325244,-118.15185008152585,60.18116499868489
33.87129252325244,-118.14284107251684,57.83877431272481
33.87129252325244,-118.13383206350784,55.496383626764725
33.87129252325244,-118.12482305449883,53.15399294080463
33.87129252325244,-118.11581404548983,50.81160225484456
33.87129252325244,-118.10680503648082,62.4747710902823
33.87129252325244,-118.09779602747182,63.90980945947079
33.87129252325244,-118.08878701846281,63.71615416295725
33.87129252325244,-118.0797780094538,63.52249886644372
33.87129252325244,-118.0707690004448,64.98054235390318
33.87129252325244,-118.06175999143579,66.92391703104616
33.87129252325244,-118.05275098242679,68.86729170818913
33.87129252325244,-118.04374197341778,70.15152271237042
33.87129252325244,-118.03473296440878,70.72168340416178
33.88216208846983,-118.40410233377801,28.9828535962159
33.88216208846983,-118.39509332476901,55.045633953486465
33.88216208846983,-118.38608431576,61.00666777362649
33.88216208846983,-118.377075306751,61.96463595842242
33.88216208846983,-118.36806629774199,62.960843765461696
33.88216208846983,-118.35905728873298,63.96454411882941
33.88216208846983,-118.35004827972398,61.45555258617881
33.88216208846983,-118.34103927071497,54.73972498413845
33.88216208846983,-118.33203026170597,48.023897382098085
33.88216208846983,-118.32302125269696,53.89202118871991
33.88216208846983,-118.31401224368796,65.52669125924899
33.88216208846983,-118.30500323467895,77.95719501983467
33.88216208846983,-118.29599422566994,88.19397531727678
33.88216208846983,-118.28698521666094,85.56984603329725
33.88216208846983,-118.27797620765193,79.15584668512722
33.88216208846983,-118.26896719864293,70.8266525134551
33.88216208846983,-118.25995818963392,72.1761865230638
33.88216208846983,-118.25094918062491,72.58718561794187
33.88216208846983,-118.24194017161591,72.92331828534569
33.88216208846983,-118.2329311626069,73.69262634731864
33.88216208846983,-118.2239221535979,76.81428354530617
33.88216208846983,-118.21491314458889,79.93594074329368
33.88216208846983,-118.20590413557989,77.35068368990038
33.88216208846983,-118.19689512657088,68.56931358932215
33.88216208846983,-118.18788611756187,68.45487512401064
33.88216208846983,-118.17887710855287,64.17459684006546
33.88216208846983,-118.16986809954386,59.83792619149381
33.88216208846983,-118.16085909053486,56.03703009550583
33.88216208846983,-118.15185008152585,53.69463940954574
33.88216208846983,-118.14284107251684,51.35224872358566
33.88216208846983,-118.13383206350784,49.00985803762558
33.88216208846983,-118.12482305449883,46.66746735166548
33.88216208846983,-118.11581404548983,44.89245254130743
33.88216208846983,-118.10680503648082,64.47193723807916
33.88216208846983,-118.09779602747182,64.27828194156562
33.88216208846983,-118.08878701846281,64.08462664505208
33.88216208846983,-118.0797780094538,63.890971348538535
33.88216208846983,-118.0707690004448,63.697316052024995
33.88216208846983,-118.06175999143579,65.29909016027347
33.88216208846983,-118.05275098242679,67.24246483741643
33.88216208846983,-118.04374197341778,69.18583951455942
33.88216208846983,-118.03473296440878,71.1292141917024
33.88216208846983,-118.02572395539977,72.45566843900068
33.88216208846983,-118.01671494639076,67.73442369790143
33.88216208846983,-118.00770593738176,63.01317895680221
33.893031653687224,-118.41311134278702,19.619959528530437
33.893031653687224,-118.40410233377801,39.210947062235064
33.893031653687224,-118.39509332476901,59.41906299619464
33.893031653687224,-118.38608431576,61.9219915170281
33.893031653687224,-118.377075306751,62.92869548621945
33.893031653687224,-118.36806629774199,63.932395839587166
33.893031653687224,-118.35905728873298,64.93609619295488
33.893031653687224,-118.35004827972398,65.9397965463226
33.893031653687224,-118.34103927071497,66.66303212492622
33.893031653687224,-118.33203026170597,59.947204522885855
33.893031653687224,-118.32302125269696,58.74573527609713
33.893031653687224,-118.31401224368796,67.36706871950622
33.893031653687224,-118.30500323467895,79.78063739195892
33.893031653687224,-118.29599422566994,85.67964628421744
33.893031653687224,-118.28698521666094,92.80727338390071
33.893031653687224,-118.27797620765193,81.9149463119303
33.893031653687224,-118.26896719864293,72.36506890897996
33.893031653687224,-118.25995818963392,73.25226024644773
33.893031653687224,-118.25094918062491,73.58839291385155
33.893031653687224,-118.24194017161591,73.92452558125538
33.893031653687224,-118.2329311626069,74.2606582486592
33.893031653687224,-118.2239221535979,74.59679091606301
33.893031653687224,-118.21491314458889,74.65783506349084
33.893031653687224,-118.20590413557989,71.3380442096603
33.893031653687224,-118.19689512657088,67.3137304376981
33.893031653687224,-118.18788611756187,62.981065006271024
33.893031653687224,-118.17887710855287,58.64439435769937
33.893031653687224,-118.16986809954386,54.30772370912772
33.893031653687224,-118.16085909053486,49.971053060556066
33.893031653687224,-118.15185008152585,47.208113820406595
33.893031653687224,-118.14284107251684,44.86572313444651
33.893031653687224,-118.13383206350784,42.52333244848642
33.893031653687224,-118.12482305449883,40.18094176252633
33.893031653687224,-118.11581404548983,53.40252268480445
33.893031653687224,-118.10680503648082,64.840409720174
33.893031653687224,-118.09779602747182,64.64675442366045
33.893031653687224,-118.08878701846281,64.45309912714691
33.893031653687224,-118.0797780094538,64.25944383063337
33.893031653687224,-118.0707690004448,64.06578853411983
33.893031653687224,-118.06175999143579,63.872133237606285
33.893031653687224,-118.05275098242679,65.61763796664376
33.893031653687224,-118.04374197341778,67.56101264378673
33.893031653687224,-118.03473296440878,69.20034548682567
33.893031653687224,-118.02572395539977,70.64790658466214
33.893031653687224,-118.01671494639076,70.72752630996891
33.893031653687224,-118.00770593738176,69.31336346787224
33.893031653687224,-117.99869692837275,64.59211872677301
33.903901218904615,-118.42212035179602,18.48094022039508
33.903901218904615,-118.41311134278702,38.5826396519744
33.903901218904615,-118.40410233377801,58.79075558593397
33.903901218904615,-118.39509332476901,62.06028009209146
33.903901218904615,-118.38608431576,62.79665255639933
33.903901218904615,-118.377075306751,63.79494072288382
33.903901218904615,-118.36806629774199,64.82994882272045
33.903901218904615,-118.35905728873298,65.86495692255708
33.903901218904615,-118.35004827972398,66.89996502239373
33.903901218904615,-118.34103927071497,67.91504897381577
33.903901218904615,-118.33203026170597,68.91874932718348
33.903901218904615,-118.32302125269696,65.15468406163326
33.903901218904615,-118.31401224368796,70.2321765733839
